tissue_type,common,malignant,major_type,subtype,pannuke_label,hne_type,hne_label,pantissue_type,pantissue_label,sthelar_full_type,sthelar_full_label,sthelar_coarse_type,sthelar_coarse_label,sthelar_cancer_normal_type,sthelar_cancer_normal_label,lcp_type,lcp_label,markers,rank_source,low_support,comment
lung,True,True,Malignant epithelial cells,Small cell lung carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"SOX2,ENO2,NEFL,TUBB3,MCM2,CHGB,CALCA,MYCL,SCG2,CALCB,GRP",skipped,False,"Small cell lung carcinoma - SOX2, ENO2, CHGB, CALCA, MYCL, NEFL; neuroendocrine."
lung,False,True,Malignant epithelial cells,Lung large cell neuroendocrine carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"EPCAM,KRT18,KRT8,SOX2,TOP2A,TUBB3,BUB1B,CHGB,CALCA,POU2F3,FOXA2,TP53,GRP",skipped,False,"Large cell neuroendocrine carcinoma - CHGB, TUBB3, SOX2 + proliferation (TOP2A, BUB1B)."
lung,False,True,Malignant neuroendocrine cells,Pulmonary carcinoid tumor cells,neoplastic,Malignant neuroendocrine cells,malignant_neuroendocrine,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KCNK1,GNG4,ADGRG1,PCSK1N,HES6,SYT7,CHGB,CALCA,DDC,FOXA2,POU2F3,PCSK1,GRP,LMX1B",skipped,False,"Pulmonary carcinoid - CHGB, CALCA, SYT7, PCSK1N; low-grade NE."
lung,False,True,Malignant epithelial cells,Pulmonary sarcomatoid carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"VEGFA,EGFR,COL1A1,ITGB6,MST1R,ITGB5,TWIST1",skipped,False,"Pulmonary sarcomatoid carcinoma; 7 genes - EGFR, TWIST1, COL1A1, ITGB5/6 - mesenchymal."
lung,False,True,Malignant epithelial cells,Pulmonary adenoid cystic carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"SOX4,ERBB3,ITGB4,EGFR,MMP7,SOX9,MSLN,ITGA2,ITGA3,LAMC1,EN2,FOXI1",skipped,False,"Pulmonary adenoid cystic carcinoma - SOX4/9, ERBB3, ITGB4, MMP7, EGFR; salivary-type."
lung,False,True,Malignant epithelial cells,Pulmonary mucoepidermoid carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KRT19,KRT18,KRT8,KRT17,KRT7,MUC1,SOX2,CEACAM5,EGFR,KRT14,KRT5,ERBB2,SOX9,KRT13,MUC4,MUC20,MUC21,MUC5B,MMP7,MUC16,SPDEF,MUC13,KRT6C,HEY2",skipped,False,"Pulmonary mucoepidermoid carcinoma - KRT7/8/17/18/19, MUC1, CEACAM5; mixed mucinous/squamous."
ovary,True,False,Epithelial cells,Ovarian surface epithelial cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"WFDC2,KRT18,KRT8,EPCAM,CLDN3,SLPI,MSLN,MUC1,CD24,DSP,KRT7,KRT19,CLDN4,CLDN7,PAX8,MUC16,SOX17,ITGB4,TACSTD2,DSC2,ERBB3,ITGB8,KRT23,LAMC2,KRT17,LAMB3,MMP7,ERBB4,KRT5,OCLN,KRT6A,FOXA2,ITGB6,FOXA1,KRT6B",skipped,False,"Ovarian surface epithelium - WFDC2, KRT8/18, MSLN, CLDN3, MUC1."
ovary,True,False,Endocrine cells,Granulosa cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"FOXL2,FSHR,AMH,INHA,INHBA,CYP19A1,CYP11A1,HSD3B2,STAR,NR5A1,ESR2,GATA4,GDF9,BMP15,IGF1,IGF2,FST,SMAD2,SMAD3,ACVR1B,TGFBR3,VCAN,KITLG,SOX9,FOXO1,PTGS2,CXCL12,VCAM1,HSD17B1,HSD17B2,AKR1C1,AKR1C3,TGFBR1,BMPR1A,BMPR1B,BMPR2,SMAD1,SMAD4,SMAD5,SMAD6,SMAD7,ID1,ID3,GJA1,GJA4,CDH2,CDH11,ITGA6,ITGB1,ITGB3",skipped,False,"Granulosa cells - FOXL2, FSHR, AMH, CYP19A1, INHA/INHBA (canonical)."
ovary,True,False,Endocrine cells,Theca interna cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"LHCGR,CYP17A1,CYP11A1,HSD3B1,HSD3B2,STAR,NR5A1,AR,IGF1,IGF2,INSR,LEPR,ANGPT1,ANGPT2,PDGFRB,ACTA2,TAGLN,COL1A1,COL3A1,FBLN5,ELN,RGS5,PTGER2,PTGER3,VCAM1,THY1,FOXO1,INSL3,HSD17B3,AKR1C2,AKR1C4,CYP7B1,NR2F2,NR4A1,NR4A2,NR4A3,HAND2,PDGFRA,COL1A2,COL5A1,COL5A2,COL6A1,COL6A2,COL6A3,DCN,LUM,MFAP5,LOX,LOXL1,THBS1",skipped,False,"Theca interna cells - LHCGR, CYP17A1, CYP11A1, STAR, NR5A1."
ovary,True,False,Stromal cells,Cumulus cells,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"VCAN,TNFAIP6,HAS2,RARRES2,IGFBP2",skipped,False,"Cumulus cells; 5 genes - HAS2, TNFAIP6, VCAN, RARRES2 - periovulatory."
ovary,True,True,Malignant epithelial cells,High-grade serous ovarian carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"PAX8,WT1,MUC16,KRT7,KRT8,KRT18,EPCAM,STMN1,SOX17,MECOM,CCNE1,TP53,CDKN2A,FOLR1,MSLN,AURKB,CDC20,PLK1,MKI67,TOP2A,BIRC5,UBE2C,CCNB1",skipped,False,"HGSOC, v4_1: Mullerian/serous identity restored - PAX8, WT1, MUC16(CA125), KRT7, SOX17, MECOM, TP53, FOLR1, MSLN, then proliferation; was 5 generic genes (KRT8/18 + AURKB/CDC20/PLK1) with no PAX8/WT1/TP53 (caveat fixed)."
ovary,True,True,Malignant epithelial cells,Ovarian clear cell carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KRT8,KRT18,KRT7,SPP1,PAX8",skipped,False,"Ovarian clear-cell carcinoma; 5 genes - KRT8/18/7, PAX8, SPP1 - minimal; HNF1B absent (caveat)."
ovary,True,True,Malignant epithelial cells,Ovarian endometrioid carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"MMP7,DKK1,DKK4,KRT8,MMP1",skipped,False,"Ovarian endometrioid carcinoma; 5 genes - MMP7, DKK1/4, KRT8 - minimal WNT-lean."
ovary,True,True,Malignant epithelial cells,Ovarian mucinous carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"MMP7,TFF1,REG1B,KRT20,MMP1",skipped,False,"Ovarian mucinous carcinoma; 5 genes - TFF1, REG1B, KRT20, MMP1/7 - minimal."
ovary,False,True,Malignant endocrine cells,Adult granulosa cell tumor cells,neoplastic,Malignant neuroendocrine cells,malignant_neuroendocrine,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"CXCL14,SOX9,IGF2,BIRC5,ID1",skipped,False,"Adult granulosa cell tumor; 5 genes - SOX9, IGF2, BIRC5, ID1; FOXL2 mutation hallmark not captured (caveat)."
ovary,True,False,Endocrine cells,Luteinized granulosa cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"STAR,CYP11A1,HSD3B2,CYP19A1,LHCGR,FSHR,INHA,INHBA,INHBB,AMH,FOXL2,NR5A1,ESR2,PGR,HAND2,GATA4,KLF9,BMP15,GDF9,KITLG,VCAN,PTX3,PLA2G4A,PTGS2,IL6,CCL2,HSD17B1,HSD17B3,AKR1C1,AKR1C3,AKR1C2,CYP17A1,CYP11B1,CYP11B2,LDLR,SCARB1,NR1H3,PPARG,NR4A1,NR4A2,NR4A3,VEGFA,ANGPT1,ANGPT2,FLT1,KDR,IL1B,CXCL8,TNF,CXCL12",skipped,False,"Luteinized granulosa cells - STAR, CYP11A1/19A1, LHCGR, INHA."
ovary,True,False,Epithelial cells,Fallopian tube-like secretory cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"WFDC2,KRT18,KRT8,EPCAM,CLDN3,SLPI,KRT19,MSLN,MUC1,KRT7,FOLR1,CLDN4,CLDN7,PAX8,MUC16,SOX17,SLC34A2,SPINT1,TACSTD2,ITGB4,ERBB3,EMX2,SPINT2,SOX9,SPDEF,OCLN,AGR3,PAX2,FOXA2,AGR2",skipped,False,"Fallopian-tube-like secretory cells - WFDC2, KRT8/18, MSLN, SLPI; PAX8 lineage."
ovary,False,False,Stem/progenitor cells,Ovarian hilum stem-like cells,background,Basaloid progenitor cells,basaloid_progenitor,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"ALDH1A1,ALDH1A2,ALDH1A3,LGR5,LGR6,PROM1,CD44,CD24,EPCAM,ITGA6,ITGB4,KRT5,KRT14,SOX9,SOX2,NANOG,POU5F1,KLF4,BMI1,WNT7A,WNT4,AXIN2,TCF7L2,NOTCH1,NOTCH2,DLL1,HES1,HEY1,MKI67,PCNA,TOP2A,CCNB1,CCNB2,CCNA2,CCND1,CCND2,CDK1,CDK2,CDK4,CDK6,PLK1,AURKA,BUB1,BUB1B,E2F1,E2F2,YAP1,WWTR1,TEAD4,LATS1",skipped,False,"Ovarian hilum stem-like cells - ALDH1A1/2/3, LGR5/6, PROM1, CD44."
ovary,False,True,Malignant epithelial cells,Low-grade serous ovarian carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"MMP1,KRT18,KRT8,FGFR3,SPP1",skipped,False,"Low-grade serous ovarian carcinoma; 5 genes - MMP1, KRT8/18, FGFR3, SPP1 - minimal."
ovary,False,True,Malignant mixed cells,Ovarian carcinosarcoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"MMP1,KRT8,KRT18,KRT19,EPCAM",skipped,False,"Ovarian carcinosarcoma; 5 genes - KRT8/18/19, EPCAM, MMP1 - epithelial only, sarcomatous component missing (caveat)."
ovary,False,True,Malignant epithelial cells,Small cell carcinoma hypercalcemic type,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"CALCB,CXCL1,KRT8,KRT18,ASCL1",skipped,False,"Small cell carcinoma hypercalcemic type; 5 genes - ASCL1, CALCB, CXCL1, KRT8; SMARCA4 loss not captured (caveat)."
ovary,False,True,Stromal cells,Ovarian thecoma cells,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Cancer,Cancer,Fibroblast,Fibroblast,"COL1A1,COL3A1,COL1A2,THY1,VCAN,COL5A2,THBS2,FAP,COL11A1,COL5A1,POSTN,FN1,LUM,MFAP5,COL6A2,LOX",skipped,False,"Ovarian thecoma - COL1/3/5, THY1, FAP, THBS2; fibrothecomatous stroma."
ovary,False,False,Germ cells,Primordial oocytes,background,Germ cells,germ_cell,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"SYCP3,POU5F1,KHDC3L,DPPA3,NANOS3,DAZL,DDX4,OOEP,FIGLA,NLRP5,ZP3,LHX8,SOHLH2,STAG3,TUBB8,GDF9,SOHLH1,TUBB8B,SMC1B,NANOG,ZP4,ZP2,TDRD12,HORMAD1,TDRD9,NPM2,TDRD5,KIT,SYCP2,SALL4,NOBOX,NANOS1,STRA8,MOS,BMP15,ZP1,HORMAD2,ESRRB,SMC3",skipped,False,"Primordial oocytes - DDX4, DAZL, SYCP3, NANOS3, OOEP (germ-cell canonical)."
ovary,True,False,Stromal cells,Ovarian stromal fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"COL3A1,COL1A1,THY1,COL1A2,COL5A2,POSTN,COL11A1,THBS2,FBLN2,MFAP5,CXCL14,LUM,COL6A2,COL5A1,COL6A3,LOX,SPARC",skipped,False,"Ovarian stromal fibroblasts - COL1/3/5/11, THY1, POSTN, THBS2."
skin,True,False,Epithelial cells,Basal keratinocytes,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"KRT15,COL17A1,KRT14,KRT5,TP63,FERMT1,LAMA3,COL7A1,FGFR3,FGFR2,KLF5,DSC3,WNT7B,ITGB4,ITGA3,EGFR,DSG3",skipped,False,"Epidermal basal keratinocytes - KRT5/14/15, COL17A1, TP63, LAMA3, COL7A1."
skin,True,False,Epithelial cells,Suprabasal keratinocytes,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"CXCL14,DSC3,ELF3,SPINK5,DSG1,SPRR4,LCE1A,SPRR5,LCE3C",skipped,False,"Differentiated suprabasal keratinocytes - DSG1, DSC3, SPINK5, SPRR4/5, LCE1A."
skin,True,False,Pigment cells,Melanocytes,background,Melanocytes,melanocyte,Epithelial,epithelial,Melanocyte,Melanocyte,Other,Other,Normal,Normal,Parenchymal cell,Parenchymal cell,"DCT,MLANA,PMEL,TYRP1,TYR,GPR143,EDNRB,SLC24A5,GPNMB,MITF,RAB38,RAB32,MYO5A,PAX3,MLPH,OCA2,SOX10,KIT,L1CAM,MC1R,BCL2,HPS3,SLC45A2,S100A1",skipped,False,"Melanocytes - MLANA, PMEL, TYR, DCT, TYRP1 (canonical)."
skin,True,False,Stromal cells,Dermal fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"COL6A2,COL1A2,DCN,COL6A1,LUM,COL3A1,COL1A1,MFAP4,FBLN1,COL5A2,SFRP2,COL12A1,COL5A1,PDGFRA,FBN1,THY1,FBLN2,LOX,COL16A1,VCAN,COL14A1,ELN,PDGFRB,EMILIN1,MFAP5,FBN2,POSTN,PDPN,FN1,LOXL1,TGFB3,LOXL2,TNC,GREM1,TIMP3,ITGA11,CCL19,COL8A1,MMP3,LEPR,CCL21",skipped,False,"Dermal fibroblasts - COL1/3/6, DCN, LUM, MFAP4."
skin,True,False,Immune cells,Langerhans cells,inflammatory,Macrophage-like,macrophage_like,Myeloid,myeloid,Myeloid,Myeloid,Immune,Immune,Normal,Normal,cDC,cDC,"SPI1,CD83,CSF1R,HLA-DRA,LYZ,HLA-DRB1,CD86,HLA-DPA1,S100A9,HLA-DPB1,CLEC7A,SIRPA,ITGB2,CCR1,CCL22,IRF5,CLEC10A,CCR7,CLEC4A,ITGAM,LAMP3,CCRL2,CD209,CD80,CCL17,ZBTB46,CCR2,ITGAX,ETS2,NFKB1,CD207",skipped,False,"Langerhans cells - SPI1, CD83, CSF1R, HLA-DR; langerin (CD207) not in lead (caveat)."
skin,True,True,Malignant epithelial cells,Cutaneous squamous cell carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KRT5,KRT14,KRT6A,KRT16,KRT17,TP63,SOX2,KRT15,S100A7,S100A8,S100A9,SPRR1B,PI3,SERPINB3,SERPINB4,LAMC2,LAMB3,ITGA6,MMP1,MMP9,MMP10,PTHLH,PTK2,ERBB2,NOTCH2,WWTR1,TGFB2,MKI67,TOP2A,AURKA,AURKB,BIRC5,CCND1",skipped,False,"Cutaneous SCC, v4_1: squamous identity restored (KRT5/14/6A/16/17, TP63, SOX2) + SCC-specific S100A7/8/9 & SPRR1B/PI3/SERPINB3/4, then invasion (LAMC2/LAMB3/MMP) and proliferation; was proliferation-only with no keratins (caveat fixed)."
skin,True,True,Malignant epithelial cells,Basal cell carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"CTNNB1,CDK6,CCND1,CDK2,BCL2L1,GLI3,TP53,E2F1,SOX9,PTCH1,LEF1,GLI4,TEAD4,MYCN,E2F2,YAP1",skipped,False,"Basal cell carcinoma - CTNNB1, GLI3, CDK6, CCND1; Hedgehog/WNT; PTCH1/GLI1 partial."
skin,True,True,Malignant pigment cells,Cutaneous melanoma cells,neoplastic,Malignant melanocytic cells,malignant_melanocytic,Tumor / neoplastic,tumor,Melanocyte,Melanocyte,Other,Other,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"MLANA,S100B,S100A1,SOX10,PMEL,STAT1,TYR,DCT,MYO5A,RAB27A,CCND1,NRP2,SLC24A5,CDK4,MET,NRAS,HK2,MC1R,L1CAM,ITGB3,TYRP1,PTPN11,ANGPT2,SLC45A2,ICAM1,CXCL10,TERT,BCL2A1,SRC,CXCL9",skipped,False,"Cutaneous melanoma - MLANA, PMEL, SOX10, TYR, DCT; overlaps normal melanocyte (caveat)."
skin,True,False,Neuroendocrine cells,Merkel cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"KRT20,INSM1,CHGA,CHGB,SYP,NCAM1,POU2F3,SOX2,ATOH1,ISL1,TUBB3,SV2A,ENO2,NEUROD1,PCSK1,PCSK2,CCKBR,TRPM5,CALCA,SCG2,SCG3,VGF,CALB2,PRPH,KRT40,DLK1,DLL3,SOX11,FEV,LMX1A,LMX1B,NEUROD2,NEUROG3,NKX2-2,NKX2-1,NKX6-1,SST,GHRL,SLC18A1,SLC18A2,SLC17A6,GABRB2,GABRG2,GABRA3,GRIN2B,GRIA2,CACNA1A,CACNA1C,CACNB2,HCN2",skipped,False,"Merkel cells - KRT20, INSM1, CHGA/B, SYP (canonical neuroendocrine)."
skin,False,False,Epithelial cells,Eccrine sweat gland secretory cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"AQP3,CA12,AQP2,KLK5,SLC12A9",skipped,False,"Eccrine sweat-gland secretory cells; 5 genes - AQP5, KLK5, CA12, AQP2 - minimal."
skin,False,False,Stromal cells,Dermal papilla fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"DCN,LUM,IGFBP5,SFRP2,COL12A1,COL16A1,PDGFRB,WIF1,FGF7,VCAN,IGFBP3,POSTN,GREM2,LAMA4,RSPO3,ADAMTS2,COL23A1,TNC,COL24A1,DKK1,SFRP4,COL8A2,COL11A1,WNT5A,LGR5,GREM1,WNT11,TNFRSF11B,FGF10,COL8A1,MMP3",skipped,False,"Dermal papilla fibroblasts - SFRP2, WIF1, COL12/16A1, IGFBP5; hair-inductive."
skin,False,True,Malignant neuroendocrine cells,Merkel cell carcinoma cells,neoplastic,Malignant neuroendocrine cells,malignant_neuroendocrine,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KRT20,INSM1,CHGA,CHGB,SYP,NCAM1,ATOH1,SOX2,ENO2,KRT8,KRT18,SOX11,SOX4,MYCN,STAT1,MKI67,TOP2A,EZH2,CCND1,CCNB1,CCNB2,MYC,BIRC5,AURKA,AURKB,E2F1,E2F2,TP53,CHEK1,CHEK2,BUB1,BUB1B,PLK1,DNMT1,DNMT3A,ATM,ATR,NOTCH1,AURKC",skipped,False,"Merkel cell carcinoma, v4_1: KRT20 (perinuclear-dot hallmark) + NE program (INSM1/CHGA/CHGB/SYP/NCAM1/ATOH1/ENO2) now lead, then proliferation; was generic-proliferation-only with KRT20/INSM1 absent (caveat fixed)."
skin,False,True,Malignant stromal cells,Dermatofibrosarcoma protuberans cells,neoplastic,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"COL1A2,COL6A2,COL6A1,COL3A1,COL1A1,MMP2,FBLN1,VCAN,PRRX1,COL5A2,COL12A1,COL5A1,FBLN2,CD248,LOX,COL14A1,SPARC,COL16A1,MMP14,PDGFRB,FN1,PDPN,TIMP3,LOXL2,LOXL1,COL23A1,COL24A1,LRRC15,MMP3,CD34",skipped,False,"Dermatofibrosarcoma protuberans - COL1/3/6, MMP2, VCAN; COL1A1-PDGFB fibroblastic, overlaps dermal FB (caveat)."
skin,False,True,Malignant vascular cells,Cutaneous angiosarcoma cells,neoplastic,Malignant endothelial cells,malignant_endothelial,Tumor / neoplastic,tumor,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"ROBO1,NRP2,VEGFB,MCAM,TP53,EPHA2,EPHB4,FGF1,TIE1",skipped,False,"Cutaneous angiosarcoma; 9 genes - ROBO1, NRP2, MCAM, EPHB4, FGF1 - vascular; CD31/ERG absent (caveat)."
skin,False,False,Epithelial cells,Sebaceous gland sebocytes,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"KRT18,KRT8,KRT7,LCN2,FOXA2",skipped,False,"Sebaceous-gland sebocytes; 5 genes - KRT7/8/18, FOXA2, LCN2 - minimal; PPARG/lipid not captured (caveat)."
skin,False,False,Stem/progenitor cells,Hair follicle bulge stem cells,background,Basaloid progenitor cells,basaloid_progenitor,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"KRT15,KRT5,KRT14,COL17A1,WNT7B,KRT19,LAMA3",skipped,False,"Hair-follicle bulge stem cells; 7 genes - KRT15/5/14, COL17A1, WNT7B; LGR5/CD34 absent (caveat)."
pancreas,True,False,Endocrine cells,Beta cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"INS,PCSK1,PCSK2,PDX1,MAFA,MAFB,NEUROD1,NEUROG3,ISL1,ISL2,NKX6-1,NKX2-2,SLC2A2,SLC30A8,PCSK1N,CHGA,CHGB,UCHL1,STX1A,SNAP25,SYT4,KCNJ11,ABCC8,CACNA1A,CACNA1D,CACNA1C,CACNA1H,ATP1A1,ATP1B1,ATP2A2,FFAR1,GCK,FOXA2,GATA4,GATA6,RFX6,MNX1,IAPP,PTPRN,PTPRN2,PCBD1,SLC16A1,GLP1R,INSR,IRS1,IRS2,AKT2,MTNR1B,KLF11,HNF1A",skipped,False,"Beta cells - INS, PDX1, MAFA, PCSK1/2 (canonical islet)."
pancreas,True,False,Endocrine cells,Alpha cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"GCG,IRX2,ARX,CRH,TTR,SLC7A2,GC",skipped,False,"Alpha cells; 7 genes - GCG, ARX, IRX2 (canonical but short)."
pancreas,True,False,Endocrine cells,Delta cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"SST,PCSK2,CHGB,CHGA,PTPRN2,PTPRN,PCSK1N,ABCC8,SNAP25,SYT7,NEUROD1,STAT3,RGS4,SSTR2,MAFB,ARX,GAD2,CACNA1D,ISL1,STAT5B,RAB3A,RGS5,TCF7L2,KCNJ11,DLL1,DLL3,FOXA2,GHSR,CACNA1G,SSTR5,HHEX,TSPAN1,NOTCH1,CALB1,RGS16,RBP4,PCSK1,SLC17A6,THSD7A,GAD1",skipped,False,"Delta cells, v4_1: SST (defining hormone) prepended; SSTR2/5 retained. Identity: SST, PCSK2, CHGA/B, HHEX, ARX."
pancreas,True,False,Endocrine cells,PP/gamma cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"PPY,PCSK2,CHGB,CHGA,GNAS,PTPRN2,PCSK1N,PTPRN,SLC30A8,VAMP2,ABCC8,SNAP25,SYT4,PAX6,STXBP1,SYT7,NEUROD1,STAT3,RGS4,PCBD1,SSTR2,MAFB,STX1A,GPR119,ARX,ISL1,NCAM1,UCHL1,STAT5B,TCF7L2,KCNJ11,FOXA2,CALCB,CALCA,VIP,HHEX,CARTPT,TSPAN1,RBP4,PCSK1,NKX2-2,PCSK6,FFAR1,RGS16",skipped,False,"PP/gamma cells, v4_1: PPY (defining hormone) prepended. Identity: PPY, PCSK2, CHGA/B, ARX, ISL1."
