tissue_type,common,malignant,major_type,subtype,pannuke_label,hne_type,hne_label,markers,rank_source,low_support
ovary,True,False,Stromal cells,Cumulus cells,connective,Fibroblast-like,fibroblast_like,"PTX3,ITLN1,VCAN,HAS2,EGFR,EREG,AREG,GDF9,BMP15,FSTL3,STAR,CYP19A1,AMH,INHBB,SPP1,ADAMTS1,RGS2,KITLG,IGFBP2,IGFBP5,ESR2,FOXO1,SMAD2,SMAD3,CCL2,CXCL12,CLDN11,TNFAIP6,HAS3,PAPPA,PAPPA2,SERPINE2,SERPINE1,PRSS35,PRSS23,ADAMTS4,ADAMTS9,ITGA5,ITGB1,ITGB3,CD44,ICAM1,VCAM1,TGFBR1,TGFBR2,SMAD4,SMAD7,STAT3,STAT5A,STAT5B,IL6,IL11,CXCL1,CXCL8,CXCL10,CCL20,SLC2A1,SLC2A3,LDHA,PDK1,HIF1A,ADM,ANGPT2,VEGFA,ETV5,NR4A1,NR4A2,NR4A3,RARRES1,RARRES2,FGFR2,FGFR3,ERBB2",skipped,False
ovary,True,True,Malignant epithelial cells,High-grade serous ovarian carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"TP53,CCNE1,BRCA1,BRCA2,PAX8,WT1,SOX17,EPCAM,KRT8,KRT18,KRT19,MUC16,MSLN,TACSTD2,CLDN3,CLDN4,CLDN7,ERBB2,ERBB3,FGFR2,VEGFA,ANGPTL4,IL6,CXCL8,SPP1,COL11A1,VCAN,FN1,MMP2,MMP9,MMP14,ITGA5,ITGB1,CD44,STAT3,FOXM1,MYC,CDKN2A,BIRC5,RAD51,RAD51C,RAD51D,BRIP1,PALB2,CHEK1,CHEK2,ATR,ATM,CCNE2,E2F1,E2F2,MCM2,MCM4,MCM6,BUB1,BUB1B,CDC20,PLK1,AURKA,AURKB,MKI67,CD274,PDCD1LG2,STAT1,IRF1,CXCL9,CXCL10,CXCL11,CCL5,PARP1",skipped,False
ovary,True,True,Malignant epithelial cells,Ovarian clear cell carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"HNF1B,NAPSA,SLC34A2,EPCAM,KRT7,KRT8,KRT18,KRT19,CLDN4,CLDN18,GPX3,TFPI2,SPP1,GPC3,VEGFA,ANGPTL4,IL6,CXCL8,ARID1A,PIK3CA,AKT2,SOX17,PAX8,FOXA2,CDH1,MET,MMP2,MMP9,ITGA6,ITGB4,HNF1A,HNF4A,KDR,FLT1,FLT4,VEGFC,ANGPT2,ANGPTL2,STAT3,STAT5A,STAT5B,CA9,CA12,SLC2A1,SLC16A1,SLC7A11,SLC1A5,HK2,ENO1,LDHA,PDK1,CD274,PDCD1LG2,CXCL12,IL6R,ITGA5,ITGB1,MMP14,LOX,LOXL2,COL4A1,COL4A2,COL18A1,TIMP1,TIMP3,HIF1A,ARNT,EPAS1,FUT8,GFPT2",skipped,False
ovary,True,True,Malignant epithelial cells,Ovarian endometrioid carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"CTNNB1,PTEN,PIK3CA,KRAS,ARID1A,MSH6,MSH2,POLE,PGR,ESR1,FOXA2,SOX17,PAX8,EPCAM,KRT8,KRT18,MUC1,MUC16,AXIN2,LGR5,TCF7L2,FGFR2,VEGFA,MMP2,MMP7,CLDN4,CDH1,SPP1,ITGA6,ITGB4,SOX9,KLF4,ARID1B,ARID2,CHD4,MSH3,FZD7,FZD10,RSPO1,RSPO2,DKK1,DKK4,RNF43,ZNRF3,MMP1,MMP13,CXCL9,CXCL10,CXCL11,CCL2,CSF1,CD274,PDCD1LG2,STAT1,IRF1,JAK1,AKT1,AKT2,PIK3R1,PTK2,BIRC5,BCL2L1,CCND1,CCNE1,E2F1,E2F2,L1CAM,ITGA5,ITGB1,TGFB1,TGFB2,SMAD4,SMAD7,VEGFC,ANGPT2",skipped,False
ovary,True,True,Malignant epithelial cells,Ovarian mucinous carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"MUC2,MUC5AC,MUC5B,MUC17,MUC1,EPCAM,KRT7,KRT20,CDX2,HNF4A,CEACAM5,CEACAM6,ERBB2,ERBB3,KRAS,CLDN18,CLDN4,TFF1,TFF2,TFF3,REG4,AGR2,AGR3,SPINK1,GPA33,SLC26A3,SLC2A1,MMP7,MMP9,VEGFA,GNAS,ERBB4,FGFR2,FGFR3,WNT7A,WNT5A,SOX9,SOX4,SPDEF,KLF4,HNF1B,HNF1A,GLS,SLC1A5,SLC2A3,SLC16A1,MMP1,MMP13,CXCL1,CXCL2,CXCL3,CXCL5,CXCL6,CXCL8,IL6,IL1B,REG1A,REG1B,AGR4,PAX8,CDH17,ITGA2,ITGA3,ITGB1,ITGB4,CLDN3,CLDN7,GATA4,GATA6,FOXA2,ARID1A,ANGPT2,STAT3,STAT1",skipped,False
ovary,False,True,Malignant endocrine cells,Adult granulosa cell tumor cells,neoplastic,Malignant neuroendocrine cells,malignant_neuroendocrine,"FOXL2,INHA,INHBA,CYP19A1,CYP11A1,HSD3B2,STAR,FSHR,LHCGR,AMH,KITLG,FST,GATA4,NR5A1,ESR2,AR,SMAD2,SMAD3,TGFBR3,VCAN,VEGFA,ANGPT2,IGF1,IGF2,SOX9,FOXO1,CCND2,CDKN1B,BCL2,TGFBR1,BMPR1B,BMPR2,SMAD1,SMAD4,SMAD5,SMAD6,SMAD7,ID1,ID2,CDH2,CDH11,COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COL6A1,COL6A2,FN1,VCAM1,ICAM1,PDGFRA,PDGFRB,ITGA5,ITGB1,MMP2,MMP9,CXCL12,CXCL14,CCL2,IL6,ANGPT1,THBS1,THBS2,NR4A1,NR4A2,NR4A3,E2F1,E2F2,BIRC5,BCL2L1,FOXM1,HEY2,NOTCH2,JAG1",skipped,False
ovary,True,False,Endocrine cells,Luteinized granulosa cells,epithelial,Neuroendocrine cells,neuroendocrine,"STAR,CYP11A1,HSD3B2,CYP19A1,LHCGR,FSHR,INHA,INHBA,INHBB,AMH,FOXL2,NR5A1,ESR2,PGR,HAND2,GATA4,KLF9,BMP15,GDF9,KITLG,VCAN,PTX3,PLA2G4A,PTGS2,IL6,CCL2,HSD17B1,HSD17B3,AKR1C1,AKR1C3,AKR1C2,CYP17A1,CYP11B1,CYP11B2,LDLR,SCARB1,NR1H3,PPARG,NR4A1,NR4A2,NR4A3,VEGFA,ANGPT1,ANGPT2,FLT1,KDR,IL1B,CXCL8,TNF,CXCL12,CXCL14,ICAM1,VCAM1,MMP2,MMP9,ADAMTS1,ADAMTS9,SERPINE1,PLAUR,FN1,COL1A1,COL3A1,COL5A1,COL4A1,COL4A2,ITGA5,ITGB1,ITGB3,STAT3,STAT5A,STAT5B,EGR1,EGR2,EGR3",skipped,False
ovary,True,False,Epithelial cells,Fallopian tube-like secretory cells,epithelial,Epithelial cells,epithelial,"PAX8,SOX17,WT1,MSLN,EPCAM,MUC16,MUC1,KRT7,KRT8,KRT18,KRT19,TACSTD2,CLDN3,CLDN4,CLDN7,SLC34A2,SLPI,WFDC2,FOLR1,TFF3,OVGP1,MSX2,ERBB2,ERBB3,FOXA2,AGR2,AGR3,PAX2,SOX9,EMX2,SALL1,SALL4,MSX1,KIAA1324,MEP1A,MEP1B,SPDEF,SPINT2,SPINT1,WFDC5,WFDC11,CLDN1,CLDN2,OCLN,TJP1,TJP2,SLC4A4,SLC4A5,SLC12A2,STAT1,STAT2,IRF7,IRF9,ISG15,IFITM1,IFITM3,MX1,OAS1,OAS2,CXCL10,CXCL11,IL6,IL8,TNFAIP2,TNFAIP3,ITGA6,ITGB4,ITGA3,ITGB1,LAMC1,LAMA3,COL4A1,COL4A2,FUT8,B4GALT1,GPX3",skipped,False
ovary,False,False,Stem/progenitor cells,Ovarian hilum stem-like cells,background,Basaloid progenitor cells,basaloid_progenitor,"ALDH1A1,ALDH1A2,ALDH1A3,LGR5,LGR6,PROM1,CD44,CD24,EPCAM,ITGA6,ITGB4,KRT5,KRT14,SOX9,SOX2,NANOG,POU5F1,KLF4,BMI1,WNT7A,WNT4,AXIN2,TCF7L2,NOTCH1,NOTCH2,DLL1,HES1,HEY1,MKI67,PCNA,TOP2A,CCNB1,CCNB2,CCNA2,CCND1,CCND2,CDK1,CDK2,CDK4,CDK6,PLK1,AURKA,BUB1,BUB1B,E2F1,E2F2,YAP1,WWTR1,TEAD4,LATS1,LATS2,CTNNB1,FZD7,RSPO1,DKK1,DKK3,ABCG2,ABCB1,CXCR4,CXCR7,S1PR1,ITGA3,ITGB5,ITGB6,L1CAM,CDH1,CDH2,VIM,COL17A1,ITGA5,ITGB1,MMP14,SPP1,LGR4,AXL,MET,STAT3",skipped,False
ovary,False,True,Malignant epithelial cells,Low-grade serous ovarian carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"KRAS,NRAS,BRAF,MAP2K1,ERBB2,ERBB3,PAX8,SOX17,WT1,EPCAM,MSLN,MUC16,KRT8,KRT18,KRT19,TACSTD2,CLDN3,CLDN4,CDH1,FGFR1,FGFR2,MAPK1,DUSP6,ETV4,ETV5,FOXO1,IGF1R,VEGFA,ANGPT2,MMP2,MMP9,ITGA5,ITGB1,ERBB4,FGFR3,FGFR4,MAPK3,MAPK6,PIK3CA,AKT1,AKT2,YAP1,WWTR1,TEAD4,MKI67,BIRC5,CCND1,CDK4,CDK6,E2F1,E2F2,STAT3,STAT1,IL6,CXCL1,CXCL8,CXCL10,CCL5,MMP1,MMP13,COL11A1,COL12A1,SPP1,ITGB4,FERMT2,FERMT1,PXN,PTK2,SRC,L1CAM,CDH2,VIM,FN1,LAMC2,LAMB3,TGFB1,VEGFC,VEGFD",skipped,False
ovary,False,True,Malignant mixed cells,Ovarian carcinosarcoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"EPCAM,KRT8,KRT18,KRT19,VIM,FN1,COL1A1,COL3A1,TWIST1,SNAI1,ZEB1,ZEB2,TAGLN,ACTA2,ITGA5,ITGB1,PDPN,CD44,MSLN,MUC1,VEGFA,PDGFRB,TGFB1,STAT3,MYC,TP53,KRAS,ERBB2,ERBB3,MMP2,MMP9,MMP14,CXCL8,IL6,COL5A1,COL5A2,COL11A1,COL12A1,COL14A1,POSTN,THBS1,THBS2,ITGA2,ITGA6,ITGA11,ITGB5,ITGB8,PXN,VCL,PTK2,SRC,DDR2,JAK1,JAK2,STAT1,STAT5A,STAT5B,CCL2,CCL5,CXCL10,CXCL11,IL1B,TNF,TGFB2,TGFB3,VEGFC,ANGPT2,ANGPTL4,MMP1,MMP13,MMP10,LOX,LOXL2,COL1A2,COL6A3,SPARC,PDGFRA,LAMB1,LAMC1",skipped,False
ovary,False,True,Malignant epithelial cells,Small cell carcinoma hypercalcemic type,neoplastic,Malignant epithelial cells,malignant_epithelial,"SMARCA4,SMARCA2,ARID1A,SOX2,MYC,MYCN,POU2F3,ASCL1,INSM1,SYP,CHGA,NCAM1,EPCAM,KRT8,KRT18,KRT19,DLL3,EZH2,BCL2,TP53,RB1,NOTCH2,NOTCH3,STAT3,ETS1,VEGFA,CDH2,VIM,CXCL8,IL6,LIN28A,LIN28B,HMGA2,GLI2,GLI3,SOX11,SOX4,MYCL,KIT,PDGFRA,PDGFRB,FGFR2,EGFR,ERBB3,PTHLH,CYP24A1,SLC8A1,TRPV6,S100A11,S100A13,CALB2,CALCA,CALCB,CCND1,MKI67,TOP2A,BUB1,CHEK1,CHEK2,ATR,HIF1A,ANGPT2,CXCL1,CXCL2,CXCL3,IL1B,IL6R,STAT1,IRF1,VEGFC,KDR,FLT1,FLT4,ITGA5,ITGB1,ITGA6,ITGB4,PXN,PTK2,SRC",skipped,False
ovary,False,True,Stromal cells,Ovarian thecoma cells,connective,Fibroblast-like,fibroblast_like,"CYP17A1,HSD3B1,HSD3B2,LHCGR,STAR,NR5A1,FOXL2,BMP2,BMP4,TGFB2,COL1A1,COL1A2,COL3A1,COL5A1,COL6A1,COL6A2,DCN,LUM,THY1,PDGFRA,PDGFRB,ITGA11,VCAN,FBLN1,MFAP5,INSL3,HSD17B3,AKR1C3,AKR1C2,AKR1C4,CYP7B1,CYP21A2,NR4A1,NR4A2,NR4A3,HAND2,NR2F2,GATA4,GATA6,COL5A2,COL11A1,COL12A1,COL14A1,POSTN,THBS1,THBS2,CXCL12,CXCL14,CCL2,IL6,IL8,TNF,VEGFA,ANGPT1,ANGPT2,TGFBR2,SMAD2,SMAD3,SMAD4,ITGA5,ITGB1,ITGB5,FN1,LOX,LOXL2,MMP2,MMP9,FAP,PDPN,S100A4,ACTA2,TAGLN",skipped,False
ovary,False,False,Germ cells,Primordial oocytes,background,Germ cells,germ_cell,"DDX4,DAZL,NANOG,POU5F1,SOX2,PRDM1,PRDM14,DPPA3,SALL4,KLF17,LHX8,FIGLA,NOBOX,SOHLH1,SOHLH2,GDF9,BMP15,KIT,KITLG,NLRP5,KHDC3L,OOEP,TDRD5,TDRD12,TDRD9,STRA8,MEIOSIN,SYCP1,SYCP2,SYCP3,DMC1,HORMAD1,HORMAD2,REC8,STAG3,SMC1B,SMC3,ZP1,ZP2,ZP3,ZP4,TUBB8,TUBB8B,MOS,NPM2,NANOS3,NANOS1,ESRRB,FOXO3,CXCL12,CXCR4",skipped,False
ovary,True,False,Stromal cells,Ovarian stromal fibroblasts,connective,Fibroblast-like,fibroblast_like,"COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COL6A1,COL6A2,COL6A3,COL12A1,COL14A1,COL16A1,COL11A1,FN1,VCAN,LUM,DCN,ASPN,THBS1,THBS2,POSTN,FBLN1,FBLN2,FBN1,MFAP5,MFAP4,SPARC,PDGFRA,PDGFRB,THY1,PDPN,CD34,CXCL12,CXCL14,CCL2,CCL19,IL33,IL6,TGFB1,TGFB2,LOX,LOXL1,LOXL2,MMP2,MMP9,MMP14,TIMP1,TIMP3,ITGA11,ITGA5,ITGB1,ITGB3",skipped,False
skin,True,False,Epithelial cells,Basal keratinocytes,epithelial,Epithelial cells,epithelial,"KRT14,KRT5,TP63,ITGA6,ITGB4,COL17A1,LAMB3,LAMC2,SOX9,EGFR,ITGA3,FERMT1,FERMT2,DSG3,DSC2,KRT15,KRT6A,CLDN1,CLDN4,ITGA2,PLEC,PKP1,KRT16,KRT17,NOTCH1,AREG,TRIM29,KLF5,KRT13,KRT19,KRT75,KRT79,KRTDAP,DSG2,DSC3,CDH3,CDH13,CLDN7,CLDN23,OCLN,TJP1,TJP3,COL4A1,COL4A2,COL7A1,COL5A3,COL18A1,LAMC1,LAMA3,LAMB1,ITGA5,ITGA9,ITGB5,ITGB6,PXN,PTK2,TGFA,TGFB2,HBEGF,FGFR2,FGFR3,WNT7B,WNT10A,LEF1,CTNNB1,NOTCH2,NOTCH3,HES1,HES5,HEY1,HEY2,SOX4,SOX17,YAP1,WWTR1",skipped,False
skin,True,False,Epithelial cells,Suprabasal keratinocytes,epithelial,Epithelial cells,epithelial,"KRT1,KRT10,IVL,LOR,FLG,SPRR1A,SPRR2D,DSG1,DSC1,GRHL3,OVOL1,TGM1,KRT2,SPRR1B,SPRR2A,SPRR2E,KLK5,KLK7,ALOX12B,ALOXE3,CASP14,ABCA12,GRHL1,OVOL2,ELF3,CFB,SPINK5,KRT23,KRT24,KRTDAP,SPRR3,SPRR4,SPRR5,LCE1A,LCE1B,LCE1C,LCE2A,LCE2B,LCE3A,LCE3B,LCE3C,LCE3D,HRNR,FLG2,KRT6C,KRT9,CSTA,TGM3,ALOX15B,SERPINB3,SERPINB4,SERPINB7,SERPINB13,KLK8,KLK14,DSG4,DSC3,S100A7,S100A8,S100A12,PI3,SLPI,IL36G,IL36RN,CXCL14,CXCL8,IL1A,IL1B,IL6,TNF,TGFB1,TGFB2,AREG,EREG,FOSL1,JUN,JUNB,IRF1",skipped,False
skin,True,False,Pigment cells,Melanocytes,background,Melanocytes,melanocyte,"MITF,SOX10,KIT,TYR,TYRP1,DCT,PMEL,MLANA,GPR143,SLC45A2,AXL,PAX3,EDNRB,MCAM,S100A1,S100B,RAB27A,MYO5A,OCA2,BCL2,PRAME,HPS1,SLC24A5,MC1R,KITLG,ERBB4,PDGFA,PDGFRA,MET,RAB38,RAB32,RAB17,MLPH,MYO7A,ATP7A,ATP7B,SLC31A1,SLC24A4,SLC7A5,HPS3,HPS4,HPS5,HPS6,OCA4,SOX5,BCL11A,GPNMB,MITF-M,GDF15,EDN3,EDNRB2,CXCR7,ITGA4,ITGAE,ITGB3,FN1,L1CAM,ICAM1,VCAM1,VEGFA,ANGPT2",skipped,False
skin,True,False,Stromal cells,Dermal fibroblasts,connective,Fibroblast-like,fibroblast_like,"COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COL6A1,COL6A2,VCAN,FN1,PDGFRA,PDGFRB,THY1,POSTN,LUM,DCN,TNC,FBLN1,FBLN2,ITGA11,SFRP2,LEPR,MFAP5,ELN,LOX,GREM1,COL8A1,COL11A1,COL12A1,COL14A1,COL15A1,COL16A1,COL22A1,FBN1,FBN2,MFAP4,EMILIN1,LOXL1,LOXL2,LOXL3,MMP1,MMP3,TIMP1,TIMP3,PDPN,CCL19,CCL21,IL11,IL33,FGF2,FGF9,VEGFC,VEGFD,ANGPT1,TGFB3,TGFBR2,SMAD3,SMAD4",skipped,False
skin,True,False,Immune cells,Langerhans cells,inflammatory,Macrophage-like,macrophage_like,"CD207,CD1A,CD1C,ITGAX,HLA-DRA,LY75,CCR7,CSF1R,CSF2RA,IRF4,IRF8,LAMP3,HLA-DRB1,HLA-DPA1,HLA-DPB1,CLEC4A,CCR6,CSF2RB,B2M,S100A9,S100A7A,SIRPA,CD40,CD80,CD209,CLEC10A,CLEC7A,CCR1,CCR2,CCR5,CCR8,CXCR3,ITGAL,ITGB2,ITGAM,CD83,CD86,IL15,IL18,CSF2,TLR3,TLR7,TLR9,LYZ,IFIH1,IFI44,IFI44L,MX1,ISG15,BST2,BATF3,ZBTB46,SPI1,IRF5,STAT2,CCR4,CCL17,CCL22,CCRL2,RELN,ETS2,FOS,NFKBIA,NFKB1,CD40LG,TNFAIP3",skipped,False
skin,True,True,Malignant epithelial cells,Cutaneous squamous cell carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"TP63,KRT5,KRT14,SOX2,EGFR,ERBB2,PDPN,SPRR1A,S100A7,MMP1,MMP9,IL6,CXCL8,MKI67,KRT6A,KRT6B,KRT16,KRT17,ITGA6,COL17A1,SPRR2D,S100A8,SERPINB3,SERPINB4,PLAUR,CCL20,FOSL1,JUNB,AREG,KRT13,KRT15,COL7A1,COL5A3,FERMT1,ITGB5,PTK2,JUN,FOSL2,IRF1,CXCL1,CXCL2,CXCL3,CXCL5,IL1B,IL23A,TGFA,TGFB2,EREG,WNT10A,NOTCH2,NOTCH3,HES1,HES5,YAP1,WWTR1,AURKA,AURKB,BIRC5,MMP10",skipped,False
skin,True,True,Malignant epithelial cells,Basal cell carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"PTCH1,SMO,GLI1,GLI2,HHIP,BCL2,MYCN,TP53,LEF1,CTNNB1,SOX9,SOX2,TEAD4,SHH,KIF7,SUFU,CCND2,FOXE1,ITGA6,KRT14,KRT17,TP63,IL6,EGFR,NOTCH2,PTCH2,GLI3,GLI4,GAS1,CDK6,CDK2,E2F1,E2F2,BCL2L1,MCL1,FGFR1,FGFR2,ITGB5,CXCL1,CXCL2,CXCL8,JAK1,JAK2,CXCL13,COL17A1,COL7A1,YAP1,WWTR1,FERMT1,CCND1",skipped,False
skin,True,True,Malignant pigment cells,Cutaneous melanoma cells,neoplastic,Malignant melanocytic cells,malignant_melanocytic,"SOX10,AXL,NGFR,ITGB3,NRAS,BRAF,PTEN,VEGFA,MMP2,CD274,PDCD1LG2,TYR,TYRP1,DCT,PMEL,MLANA,ITGA4,PDGFRB,BCL2A1,BCL2,CCND1,CDK4,TERT,AKT3,S100A1,S100B,RAB27A,MYO5A,VCAM1,ICAM1,COL1A1,MC1R,SLC45A2,SLC24A5,KITLG,HIF1A,PFKFB3,HK2,LDHA,ANGPT2,ANGPTL2,PDGFC,PDGFD,MET,MERTK,ITGAV,ITGB8,COL5A1,COL5A2,COL6A1,MMP14,CXCL9,CXCL10,CXCL11,CCL5,CCL2,STAT1,STAT3,IRF7,L1CAM,NRP1,NRP2,FYN,SRC,PTPN11",skipped,False
skin,True,False,Neuroendocrine cells,Merkel cells,epithelial,Neuroendocrine cells,neuroendocrine,"KRT20,INSM1,CHGA,CHGB,SYP,NCAM1,POU2F3,SOX2,ATOH1,ISL1,TUBB3,SV2A,ENO2,NEUROD1,PCSK1,PCSK2,CCKBR,TRPM5,CALCA,SCG2,SCG3,VGF,CALB2,PRPH,KRT40,DLK1,DLL3,SOX11,FEV,LMX1A,LMX1B,NEUROD2,NEUROG3,NKX2-2,NKX2-1,NKX6-1,SST,GHRL,SLC18A1,SLC18A2,SLC17A6,GABRB2,GABRG2,GABRA3,GRIN2B,GRIA2,CACNA1A,CACNA1C,CACNB2,HCN2,HCN3,TRPM4,TRPM8,KCNMA1,KCNQ2,TAC1,TAC3,ISL2,NTRK1,NTRK2,BTBD11",skipped,False
skin,False,False,Epithelial cells,Eccrine sweat gland secretory cells,epithelial,Epithelial cells,epithelial,"KRT7,KRT8,KRT18,MUC1,AQP5,SCGB1A1,SCGB2A2,SPDEF,ATP1A1,ATP1B1,CFTR,SLC12A2,CA12,KRT19,MUC4,AQP3,AQP10,SLC26A4,FOXA1,FOXA2,ATP6V1B1,ATP6V0D2,SLC26A11,CA2,KLK7,KLK5,LCN2,KRT80,KRT81,SCNN1A,SCNN1B,SCNN1G,KCNK5,KCNK3,KCNJ10,KCNJ15,ANO1,ANO9,CLCNKA,CLCNKB,SLC4A4,SLC4A11,SLC26A7,SLC26A9,SLC16A1,SLC16A3,SLC12A1,SLC12A4,SLC12A5,SLC12A7,SLC12A9,ATP6V1A,ATP6V1C2,ATP6V1E1,ATP6V0A4,ATP6V0E2,AQP1,AQP2,AQP4,BPIFA1,BPIFB1,LCN1,LCN15,MUC5B,MUC20,WFDC2,WFDC11,FOXA3,SOX9,STAT5A,STAT5B,JAK1,JAK2",skipped,False
skin,False,False,Stromal cells,Dermal papilla fibroblasts,connective,Fibroblast-like,fibroblast_like,"PDGFRB,RSPO2,WNT5A,VCAN,SOX2,LGR5,LGR6,FGF7,FGF10,IGFBP3,COL15A1,TNC,LEPR,SFRP2,SFRP4,RSPO3,WNT16,WIF1,GREM1,GREM2,SOX18,IGFBP5,COL13A1,COL23A1,LUM,DCN,POSTN,COL8A1,COL8A2,COL11A1,COL12A1,COL16A1,COL24A1,FGF18,FGF20,FGF21,FGF22,BMP6,WNT11,DKK1,DKK3,GLI1,HHIP,TGFBR1,TGFBR2,SMAD2,SMAD3,SMAD4,VEGFC,ANGPT1,IL33,TNFRSF11B,MMP3,ADAMTS2,ADAMTSL2,LAMA4,ITGA8,ITGA10",skipped,False
skin,False,True,Malignant neuroendocrine cells,Merkel cell carcinoma cells,neoplastic,Malignant neuroendocrine cells,malignant_neuroendocrine,"KRT20,INSM1,CHGA,CHGB,SYP,POU2F3,SOX2,MYCL,TP53,RB1,CD274,AURKA,E2F1,NCAM1,ATOH1,CCNE1,ETV6,MSLN,SOX11,BUB1,BUB1B,PLK1,TOP2A,CCNB1,CCNB2,EZH2,DNMT1,DNMT3A,AURKC,CHEK1,CHEK2,ATR,ATM,CCND1,PDCD1LG2,VEGFA,ANGPT2,MMP9,STAT3,IRF4,NOTCH1,BIRC5,SOX4,MYC,MYCN,AURKB,MKI67,E2F2,STAT1,IRF1",skipped,False
skin,False,True,Malignant stromal cells,Dermatofibrosarcoma protuberans cells,neoplastic,Fibroblast-like,fibroblast_like,"COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COL6A1,COL6A2,PDGFB,PDGFRB,CD34,VCAN,SPARC,PDPN,ITGA11,LOX,LOXL2,SEMA3C,LRRC15,PRRX1,TCF21,SMAD2,SMAD3,COL12A1,COL14A1,COL16A1,COL23A1,COL24A1,CCL7,TGFB3,TGFBR2,MMP3,MMP12,MMP13,MMP16,TIMP1,TIMP3,ANGPTL4,LOXL1,LOXL3,FBLN1,FBLN2,CD248,FN1,ITGB1,MMP2,MMP14,LAMB1,TGFB1,STAT3,COL18A1",skipped,False
skin,False,True,Malignant vascular cells,Cutaneous angiosarcoma cells,neoplastic,Malignant endothelial cells,malignant_endothelial,"PECAM1,CDH5,VWF,ERG,KDR,FLT1,TEK,ANGPT2,ROBO4,MYC,PROX1,KLF2,KLF4,ETV2,SOX7,TIE1,SELE,TP53,EPHB2,EPHB4,EPHA2,DLL4,ROBO1,SLIT3,ICAM2,SELP,VEGFB,FGF1,MMP19,ADAMTS9,SPRY1,SPRY2,IL8,SOD2,SOX17,ANGPTL4,MCAM,NRP1,NRP2,ICAM1,VCAM1,VEGFA,VEGFC,MMP1,MMP9,STAT3,NOTCH1,HEY1,HEY2,CDH13",skipped,False
skin,False,False,Epithelial cells,Sebaceous gland sebocytes,epithelial,Epithelial cells,epithelial,"PPARG,SREBF1,SREBF2,CEBPA,CEBPB,LIPN,ABHD5,DGAT1,DGAT2,SOAT1,SOAT2,FASN,ACACA,NR1H3,NR1H4,CEBPD,GATA6,FOXA1,FOXA2,SOX9,LRIG1,LIPM,LIPA,MGLL,PNPLA1,PNPLA2,PNPLA3,AWAT1,AWAT2,ACACB,SCD,ELOVL1,ELOVL3,ELOVL5,ELOVL6,HMGCR,FDPS,DHCR7,DHCR24,FDFT1,SQLE,PLIN1,PLIN2,PLIN4,PLIN5,FABP5,FABP7,SLC27A1,SLC27A4,SLC27A5,ATP2C1,ATP2A2,KRT7,KRT8,KRT18,MUC1,MUC20,LCN2,IL1B,IL6",skipped,False
skin,False,False,Stem/progenitor cells,Hair follicle bulge stem cells,background,Basaloid progenitor cells,basaloid_progenitor,"KRT15,KRT19,KRT5,KRT14,LGR5,LGR6,LHX2,SOX9,NFATC1,FOXC1,LRIG1,CD34,CD200,ITGA6,COL17A1,PROM1,ITGB1,TCF3,TCF4,AXIN2,WNT10B,WNT5A,BMP2,BMP4,BMP7,FGF7,FGF10,ERBB2,ERBB3,JAG1,CXCL12,CXCR4,MMP9,SPP1,ITGA3,ITGB4,ITGA2,ITGA5,ITGB6,COL4A1,COL4A2,LAMC2,LAMA3,LAMB3,PLEC,PXN,FERMT2,CTNNB1,LEF1,WNT7B",skipped,False
pancreas,True,False,Endocrine cells,Beta cells,epithelial,Neuroendocrine cells,neuroendocrine,"INS,PCSK1,PCSK2,PDX1,MAFA,MAFB,NEUROD1,NEUROG3,ISL1,ISL2,NKX6-1,NKX2-2,SLC2A2,SLC30A8,PCSK1N,CHGA,CHGB,UCHL1,STX1A,SNAP25,SYT4,KCNJ11,ABCC8,CACNA1A,CACNA1D,CACNA1C,CACNA1H,ATP1A1,ATP1B1,ATP2A2,FFAR1,GCK,FOXA2,GATA4,GATA6,RFX6,MNX1,IAPP,PTPRN,PTPRN2,PCBD1,SLC16A1,GLP1R,INSR,IRS1,IRS2,AKT2,MTNR1B,KLF11,HNF1A,HNF4A,PAX4,PAX6,SLC17A7,SLC8A1,SLC24A2,CREB3L2,BHLHE41,SIRT4",skipped,False
